,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Data.root,hpass,Data,Data,,,,,,
1,Signal_C6_MD4000_MBH5000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH5000_n2.root,hpass,Signal_C6_MD4000_MBH5000_n2,BH signal,,1.016,,lnN,,
2,Signal_C6_MD4000_MBH5000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH5000_n2.root,hpass_SVMsyst_up,Signal_C6_MD4000_MBH5000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
3,Signal_C6_MD4000_MBH5000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH5000_n2.root,hpass_SVMsyst_down,Signal_C6_MD4000_MBH5000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
4,Signal_C6_MD4000_MBH5000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH5000_n2.root,hpass,Signal_C6_MD4000_MBH5000_n2,BH signal,,,,,,
5,Signal_C6_MD4000_MBH6000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH6000_n2.root,hpass,Signal_C6_MD4000_MBH6000_n2,BH signal,,1.016,,lnN,,
6,Signal_C6_MD4000_MBH6000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH6000_n2.root,hpass_SVMsyst_up,Signal_C6_MD4000_MBH6000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
7,Signal_C6_MD4000_MBH6000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH6000_n2.root,hpass_SVMsyst_down,Signal_C6_MD4000_MBH6000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
8,Signal_C6_MD4000_MBH6000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH6000_n2.root,hpass,Signal_C6_MD4000_MBH6000_n2,BH signal,,,,,,
9,Signal_C6_MD4000_MBH7000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH7000_n2.root,hpass,Signal_C6_MD4000_MBH7000_n2,BH signal,,1.016,,lnN,,
10,Signal_C6_MD4000_MBH7000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH7000_n2.root,hpass_SVMsyst_up,Signal_C6_MD4000_MBH7000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
11,Signal_C6_MD4000_MBH7000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH7000_n2.root,hpass_SVMsyst_down,Signal_C6_MD4000_MBH7000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
12,Signal_C6_MD4000_MBH7000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH7000_n2.root,hpass,Signal_C6_MD4000_MBH7000_n2,BH signal,,,,,,
13,Signal_C6_MD4000_MBH8000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH8000_n2.root,hpass,Signal_C6_MD4000_MBH8000_n2,BH signal,,1.016,,lnN,,
14,Signal_C6_MD4000_MBH8000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH8000_n2.root,hpass_SVMsyst_up,Signal_C6_MD4000_MBH8000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
15,Signal_C6_MD4000_MBH8000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH8000_n2.root,hpass_SVMsyst_down,Signal_C6_MD4000_MBH8000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
16,Signal_C6_MD4000_MBH8000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH8000_n2.root,hpass,Signal_C6_MD4000_MBH8000_n2,BH signal,,,,,,
17,Signal_C6_MD4000_MBH9000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH9000_n2.root,hpass,Signal_C6_MD4000_MBH9000_n2,BH signal,,1.016,,lnN,,
18,Signal_C6_MD4000_MBH9000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C6_MD4000_MBH9000_n2.root,hpass_SVMsyst_up,Signal_C6_MD4000_MBH9000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
