,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Data.root,hpass,Data,Data,,,,,,
1,Signal_C2_MD7000_MBH8000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hpass,Signal_C2_MD7000_MBH8000_n2,BH signal,,1.016,,lnN,,
2,Signal_C2_MD7000_MBH8000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hpass_SVMsyst_up,Signal_C2_MD7000_MBH8000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
3,Signal_C2_MD7000_MBH8000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hpass_SVMsyst_down,Signal_C2_MD7000_MBH8000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
4,Signal_C2_MD7000_MBH8000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hpass,Signal_C2_MD7000_MBH8000_n2,BH signal,,,,,,
5,Signal_C2_MD7000_MBH9000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hpass,Signal_C2_MD7000_MBH9000_n2,BH signal,,1.016,,lnN,,
6,Signal_C2_MD7000_MBH9000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hpass_SVMsyst_up,Signal_C2_MD7000_MBH9000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
7,Signal_C2_MD7000_MBH9000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hpass_SVMsyst_down,Signal_C2_MD7000_MBH9000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
8,Signal_C2_MD7000_MBH9000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hpass,Signal_C2_MD7000_MBH9000_n2,BH signal,,,,,,
9,Signal_C2_MD7000_MBH10000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hpass,Signal_C2_MD7000_MBH10000_n2,BH signal,,1.016,,lnN,,
10,Signal_C2_MD7000_MBH10000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hpass_SVMsyst_up,Signal_C2_MD7000_MBH10000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
11,Signal_C2_MD7000_MBH10000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hpass_SVMsyst_down,Signal_C2_MD7000_MBH10000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
12,Signal_C2_MD7000_MBH10000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hpass,Signal_C2_MD7000_MBH10000_n2,BH signal,,,,,,
13,Signal_C2_MD7000_MBH11000_n2,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH11000_n2.root,hpass,Signal_C2_MD7000_MBH11000_n2,BH signal,,1.016,,lnN,,
14,Signal_C2_MD7000_MBH11000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH11000_n2.root,hpass_SVMsyst_up,Signal_C2_MD7000_MBH11000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
15,Signal_C2_MD7000_MBH11000_n2,pass,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH11000_n2.root,hpass_SVMsyst_down,Signal_C2_MD7000_MBH11000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
16,Signal_C2_MD7000_MBH11000_n2,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH11000_n2.root,hpass,Signal_C2_MD7000_MBH11000_n2,BH signal,,,,,,
17,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Data.root,hfail,Data,Data,,,,,,
18,Signal_C2_MD7000_MBH8000_n2,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hfail,Signal_C2_MD7000_MBH8000_n2,BH signal,,1.016,,lnN,,
19,Signal_C2_MD7000_MBH8000_n2,fail,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hfail_SVMsyst_up,Signal_C2_MD7000_MBH8000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
20,Signal_C2_MD7000_MBH8000_n2,fail,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hfail_SVMsyst_down,Signal_C2_MD7000_MBH8000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
21,Signal_C2_MD7000_MBH8000_n2,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH8000_n2.root,hfail,Signal_C2_MD7000_MBH8000_n2,BH signal,,,,,,
22,Signal_C2_MD7000_MBH9000_n2,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hfail,Signal_C2_MD7000_MBH9000_n2,BH signal,,1.016,,lnN,,
23,Signal_C2_MD7000_MBH9000_n2,fail,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hfail_SVMsyst_up,Signal_C2_MD7000_MBH9000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
24,Signal_C2_MD7000_MBH9000_n2,fail,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hfail_SVMsyst_down,Signal_C2_MD7000_MBH9000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
25,Signal_C2_MD7000_MBH9000_n2,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH9000_n2.root,hfail,Signal_C2_MD7000_MBH9000_n2,BH signal,,,,,,
26,Signal_C2_MD7000_MBH10000_n2,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hfail,Signal_C2_MD7000_MBH10000_n2,BH signal,,1.016,,lnN,,
27,Signal_C2_MD7000_MBH10000_n2,fail,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hfail_SVMsyst_up,Signal_C2_MD7000_MBH10000_n2,BH signal,,,1.0,shapes,Up,SVMsyst
28,Signal_C2_MD7000_MBH10000_n2,fail,default,red,SIGNAL,1.0,SVM,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hfail_SVMsyst_down,Signal_C2_MD7000_MBH10000_n2,BH signal,,,1.0,shapes,Down,SVMsyst
29,Signal_C2_MD7000_MBH10000_n2,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH10000_n2.root,hfail,Signal_C2_MD7000_MBH10000_n2,BH signal,,,,,,
30,Signal_C2_MD7000_MBH11000_n2,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v18//BH_Signal_C2_MD7000_MBH11000_n2.root,hfail,Signal_C2_MD7000_MBH11000_n2,BH signal,,1.016,,lnN,,
